Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/07 16:15,70,100428660,12446,8054ACE60,300.61,US Dollar,300.61,US Dollar,Credit Card,0
2022/09/07 01:40,70,1004286A8,17615,80785A1F0,3603.82,Euro,3603.82,Euro,Cash,0
2022/09/10 23:23,70,100428660,232555,80C03D0C0,31.12,US Dollar,31.12,US Dollar,Cheque,0
2022/09/09 02:28,70,1004286A8,13083,8067B5490,112630.05,Euro,112630.05,Euro,Cash,0
2022/09/02 02:27,70,1004286A8,27217,802D31570,19981934.47,Euro,19981934.47,Euro,Cheque,0
2022/09/02 10:13,70,1004286A8,12561,805EBAB20,7054.96,Euro,7054.96,Euro,Cheque,0
2022/09/06 09:53,70,100428660,221731,8104BC580,46.1,US Dollar,46.1,US Dollar,Cash,0
2022/09/01 18:58,70,1004286A8,210431,805497E10,9.64,Euro,9.64,Euro,Credit Card,0
2022/09/02 18:15,70,100428660,211212,804A75490,596.42,US Dollar,596.42,US Dollar,Cheque,0
2022/09/05 03:29,70,100428660,38486,80F082510,105824.34,US Dollar,105824.34,US Dollar,Cheque,0
2022/09/09 20:23,70,100428660,5394,80D3764F0,3999.1,US Dollar,3999.1,US Dollar,Cheque,0
2022/09/07 11:26,70,100428660,11296,8062BDEF0,4239.81,US Dollar,4239.81,US Dollar,Credit Card,0
2022/09/01 15:01,70,100428660,213704,813575B20,742.92,US Dollar,742.92,US Dollar,Cheque,0
2022/09/09 14:45,70,1004286A8,21142,80B9EB470,645.21,Euro,645.21,Euro,Cash,0
2022/09/10 01:58,70,100428660,29685,8055A4D90,749.76,US Dollar,749.76,US Dollar,Cheque,0
2022/09/07 13:58,70,1004286A8,5175,8116095E0,3471.79,Euro,3471.79,Euro,Credit Card,0
2022/09/02 09:01,70,100428660,11904,8143F6F90,6546.93,US Dollar,6546.93,US Dollar,Cash,0
2022/09/01 20:47,70,100428660,3149,80359B630,1353.79,US Dollar,1353.79,US Dollar,Cheque,0
2022/09/01 00:21,70,100428660,4726,813ED9E90,125266.13,US Dollar,125266.13,US Dollar,Cheque,0
2022/09/02 13:41,70,100428660,795,8006E9490,1031134.3,US Dollar,1031134.3,US Dollar,Cheque,0
2022/09/08 08:44,70,100428660,4726,80437D340,1506.33,US Dollar,1506.33,US Dollar,Cash,0
2022/09/09 09:36,70,100428660,6010,8037703B0,77.39,US Dollar,77.39,US Dollar,Cheque,0
2022/09/09 14:36,70,100428660,22164,80316C900,328.66,US Dollar,328.66,US Dollar,Cheque,0
2022/09/05 17:59,70,1004286A8,24850,802A59480,23.62,Euro,23.62,Euro,Cheque,0
2022/09/06 21:29,70,100428660,4503,804E79780,1387.73,US Dollar,1387.73,US Dollar,Cheque,0
2022/09/06 09:31,70,1004286A8,119880,807844570,319.54,Euro,319.54,Euro,Credit Card,0
2022/09/10 19:10,70,100428660,235440,81060AA10,750204.34,US Dollar,750204.34,US Dollar,Cheque,0
2022/09/05 01:32,70,100428660,25075,80BF86A10,201.47,US Dollar,201.47,US Dollar,Credit Card,0
2022/09/02 13:26,70,100428660,4242,8066B2AC0,760.15,US Dollar,760.15,US Dollar,Cheque,0
2022/09/06 21:36,70,1004286A8,22,8008B0C50,125.45,Euro,125.45,Euro,Cash,0
2022/09/10 15:34,70,1004286A8,13345,807D2F620,1918.46,Euro,1918.46,Euro,Cheque,0
2022/09/09 03:57,70,1004286A8,219444,80E553D30,154938.47,Euro,154938.47,Euro,Cash,0
2022/09/04 18:44,70,100428660,124290,80D44D560,109.59,US Dollar,109.59,US Dollar,Credit Card,0
2022/09/03 11:37,70,100428660,219184,80FEA8640,4352.18,US Dollar,4352.18,US Dollar,Cheque,0
2022/09/02 00:03,70,100428660,1411,80252BE40,4365.4,US Dollar,4365.4,US Dollar,Cheque,0
2022/09/01 11:20,70,1004286A8,3881,80871E7E0,464.05,Euro,464.05,Euro,Cheque,0
2022/09/07 02:56,70,1004286A8,219077,812784B80,5083.73,Euro,5083.73,Euro,Credit Card,0
2022/09/08 04:27,70,100428660,4503,8112167F0,121.29,US Dollar,121.29,US Dollar,Credit Card,0
2022/09/05 08:53,70,100428660,17425,8064EBE30,198.92,US Dollar,198.92,US Dollar,Credit Card,0
2022/09/06 15:32,70,100428660,236746,813014490,15.32,US Dollar,15.32,US Dollar,Credit Card,0
2022/09/07 08:49,70,100428660,1853,803CECD20,266.45,US Dollar,266.45,US Dollar,Cheque,0
2022/09/07 02:26,70,1004286A8,13083,801AE3470,2129.59,Euro,2129.59,Euro,Credit Card,0
2022/09/01 00:15,70,100428660,11157,801180430,6259.23,US Dollar,6259.23,US Dollar,Credit Card,0
2022/09/04 10:05,70,100428660,13327,80348CA40,246.23,US Dollar,246.23,US Dollar,Cash,0
2022/09/07 03:31,70,1004286A8,215803,80E680310,600644.38,Euro,600644.38,Euro,Cheque,0
2022/09/06 06:24,70,100428660,5140,802026810,739.6,US Dollar,739.6,US Dollar,Cash,0
2022/09/05 14:40,70,1004286A8,219805,807453E10,468.93,Euro,468.93,Euro,Cash,0
2022/09/01 03:21,70,100428660,15085,813FEB3E0,15200.87,US Dollar,15200.87,US Dollar,Cheque,0
2022/09/08 00:03,70,1004286A8,1299,803C000B0,440.45,Euro,440.45,Euro,Credit Card,0
2022/09/09 18:10,70,100428660,1124,811095B10,1309.16,US Dollar,1309.16,US Dollar,Credit Card,0
2022/09/03 12:03,70,100428660,908,800A28DE0,4297.41,US Dollar,4297.41,US Dollar,Cheque,0
2022/09/05 08:08,70,1004286A8,29814,813F0F700,81.6,Euro,81.6,Euro,Credit Card,0
2022/09/03 12:56,70,1004286A8,11657,8034FBD90,98.16,Euro,98.16,Euro,Credit Card,0
2022/09/02 10:43,70,100428660,25075,80BDD6FC0,727032.59,US Dollar,727032.59,US Dollar,Cash,0
2022/09/01 01:11,70,1004286A8,16354,80F7FDE40,740.54,Euro,740.54,Euro,Cheque,0
2022/09/08 13:57,70,100428660,1674,806639030,48.56,US Dollar,48.56,US Dollar,Cheque,0
2022/09/06 07:26,70,100428660,795,8006E9490,233994.64,US Dollar,233994.64,US Dollar,Cash,0
2022/09/01 14:13,70,1004286A8,221198,813495CB0,921.72,Euro,921.72,Euro,Cheque,0
